text,fake,hatespeech,toxicity
"#Baerbock beweist erneut und unfreiwillig, wie wenig Ahnung sie von Deutschland, Politik und sogar von der Historie ihrer eigenen Partei hat.
Aber peinlich sein und sich zum Narren machen klappt wenigstens hervorragend.",1,0,1
Der @ABaerbock steht die Verkleidung als @ArminLaschet aber gut. Man merkt auch sonst das Jahr über keinen Unterschied zwischen den beiden Karnevalsfiguren.,1,0,0
"Kann, od will #Bundesregierung … in jd Fall an Absurdität nicht zu überbieten, d Schauspieler Truppe mit #vonderLeyen an der Spitze 🫵

#Kriegstreiber ohne Ahnung und ohne Konsequenzen abzuwägen.
Mit diesen #PanzerAnton s #Scholz-Alzheimer-Freaks &amp; Frau an die Front #Baerbock …",1,0,1
"#panzerkolonnen 
#deutschland verschwendet keine Zeit,Zugladungen von 
Marder-Schützenpanzer u #leopard-Panzern in die #ukraine 
Zu transportieren, 👎um russische Soldaten u Zivilisten zu bombardieren 

Währenddessen überlegt lustige #baerbock, sich als #leopard zu verkleiden🤮 https://t.co/KVWBDgAzO8",1,0,1
"🟥 🇩🇪
Dumm... Dümmer... Baerbock!
🤪🙄🙈 👇🏻

https://t.co/zHyCbVqJ8n https://t.co/dy3Q2MOrj5",1,1,1
"Sturm auf den Bundestag?
Friedenaktivisten und Pazifisten wollen Demo gegen grüne Kriegsministerin Baerbock!",1,0,1
"Anscheinend ist Frau #Baerbock nicht nur Gefährlich mit ihrer Kriegserklärung, sondern hält den Krieg wohl für ein Witz ! Respekt und Würde ihres Amtes: Fehlanzeige! Diplomatie :Fehlanzeige! Herr @Bundeskanzler ich fordere die sofortige Entlassung dieser Person! #BaerbockMussWeg",1,0,1
JETZT ESKALIERT ES wegen BAERBOCK! https://t.co/qLRnCxTtgA via @YouTube,1,0,1
"Compact:»Schon wieder: Grüner mit Hakenkreuz-Fake: Wegen des Vortäuschens von Straftaten ist Grünen-Politiker Manoj Jansen zu einer Geldstrafe verurteilt worden: Eine dreiste Geschichte, die unterstreicht, dass die Baerbock- und Habeck-Partei unwählbar… https://t.co/Hc6DlN1qwn «",1,0,1
"Soll das mit dem #leopard lustig sein ? 

Der erste ist gerade in Polen angekommen 

Peinlichste Person aller Zeiten #baerbock https://t.co/EWkbWKkGuV",1,0,1
Schande und Peinlichkeit: Kriegsministerin #Baerbock im Karneval ... und gleich danach in der Ukraine auf Rock-Konzerten: Kriegsgeilheit feiert sich selbst auf der Titanic https://t.co/cFUZ1hC1fA via @DrDavidBerger  #Aachen #Karneval,1,0,1
Schande und Peinlichkeit: Kriegsministerin #Baerbock im Karneval https://t.co/F9Ijj3IFev via @DrDavidBerger,1,0,1
Schande und Peinlichkeit: Kriegsministerin Baerbock im Karneval https://t.co/mgFjkG0E07 via @DrDavidBerger,1,0,1
Eilmeldung: Baerbock vor Gericht angezeigt! https://t.co/W0luuelxfn via @YouTube,1,0,1
"https://t.co/PfanMcreSg
Wahlrechtsänderung: Bundestag wird dank AfD endlich kleiner..#Boehringer..
- #Baerbock​s unglaubliche Kriegserklärung an Russland
- #Agenda2030: EU erklärt Insekten zum Nahrungsmittel
- Ampel schreibt Gesetz zur Wahlrechtsreform bei der #AfD ab

&gt;",1,0,1
"Fremdschämen pur.🙈            
Mir geht die Fantasie aus,was soll man da noch sagen.Schon allein,dass Sie in Kriegszeiten Karneval feiert ist an Pietätlosigkeit kaum zu überbieten.
#baerbockRuecktrittSofort #Baerbock #kriegstreiber #AmpelDesGrauensRuecktritt #Gruenen #Gruene https://t.co/DZBY3LLvrm",1,1,1
"""Wir sind schließlich im Krieg gegen Humor"" - @ABaerbock  

Das Dementi vom @AuswaertigesAmt folgt in Kürze und verweist auf die bisherigen Leistungen. https://t.co/NENi3OQeHt",1,0,1
"Die Bundeswehr sieht sich also als  Galaxie beherrschendes Imperium. Die Bundeswehr! 😂

Mit Pistorius als Grossmoff Tarkin, Strack-Zimmermann als Darth Vader, Scholz als Imperator Palpatine und Baerbock als imperiales Gegenstück zu R2D2...? Köstlich! 🤣

https://t.co/txyAs4Xl5g",1,0,1
"📣 Wir fordern @vonderleyen &amp; @ABaerbock auf die Invasion &amp; Aggression von #Aserbaidschan zu verurteilen. Sie machen sich erneut an dem Völkermord an den Armeniern mitschuldig. 

#SanctionAzerbaijan #SaveArmenia #AzeriGazIsRussian",1,0,1
Eine #Kriegstreiberin #Lügnerin #Betrügerin #Hochstaplerin …. #Baerbock #Grüne,1,0,1
Macht nichts. In 25 Jahren stellen die Musline die Mehrheit. Dann wird das Grundgesetz durch die Scharia ausgetauscht und Deutschland in Muslimische Deutsche Republik umbenannt. Unsere Ampel arbeitet darauf hin und Baerbock ist die Fleißigste.,1,0,1
Da ist sie wieder! Der Twitter Verbot für Praktikantin @ABaerbock in Auswärtigen Amt ist erhoben. Jetzt warten wir bis zum nächsten BS,1,0,0
"Wollt Ihr den totalen Islam? @GoeringEckardt @Ricarda_Lang @SawsanChebli @ABaerbock @Bundeskanzler Wo ist der @BfV_Bund ? Wieso gibt es nicht gleich eine Razzia bei @MInteraktiv ? So krank. Dieses islamistische Pack muss raus aus Europa.
Und zwar sofort! Ekelhaft.
#IslamistenRaus",1,0,0
"Die #Gruenen sind die soziale #Hängematte für Menschen ohne #Qualifikation und #Abschluss. 

Dort haben sie einen Job bekommen, damit sie nicht anderweitig betreut werden müssen.

#RicardaLang #Baerbock #ClaudiaRoth #GoeringEckhardt #GruenerMist #GruenenInkompetenz #GrueneSekte https://t.co/Nv3CYrkFeR",1,0,1
"Bedankt euch bei Baerbock, in ihrer Amtszeit sind allein 200.000 Afghanen nach Deutschland eingeladen worden und 30.000 + Familien sollen noch folgen. Alles Helfer ….",1,0,1
"Der Unterschied zwischen #AFD und den #Gruenen direkt in meiner TL…
#AfDmachtDumm #AfDzerstoertDeutschland vs. #Baerbock beste Außenministerin https://t.co/cdqPWKVJ4M",1,0,1
"Ehrliches Erdbeben-Beileid?NATO,vdLeyen und Baerbock gurgeln„Bestürzung und Solidarität“-aber nur an Diktator Erdoğan. Nachrichtenmikros,hautnah am US-Anus,hörn aber nix zur MEHRHEIT der Toten(auf syrischem Staatsgebiet!) oder Hilfsangebot an den syrischen Präsidenten.PFUI!",1,0,1
"Ich finde es mutig von Olaf Scholz dass er die eigene #Unfähigkeit wenigstens eingesteht.

Ja, das letzte Jahr hat bewiesen, wozu die #AmpelDesGrauens fähig ist.

#Faeser #SPD #Fachkraeftemangel  #Habeck #Baerbock #OlafScholz https://t.co/Mqc4G31aJj",1,0,1
"In Aachen wird den Kriegstreibern #Baerbock und #StrackZimmermann ein Podium für Karnevalswitze zum #Ukraine-Krieg geboten und in Dortmund ein Vortrag des Friedensforschers #Ganser verhindert. 
Wir haben es weit gebracht im besten Deutschland aller Zeiten!
https://t.co/4YExF212ue",1,0,1
Eilmeldung: Baerbock vor Gericht angezeigt! https://t.co/RAFNpHpa34 via @YouTube,1,0,1
"Frag mal die Menschen im Jemen was sie über diesen Tweet von @HendrikWuest denken!

@ABaerbock steht für 500k Tote im Jemen, Waffenlieferungen und die derzeit größte Humanitäre Katastrophe!

🤡",1,0,1
"Die Fassade des ""Polit-Star"" Baerbock bröckelt.
Seit ihrer ""Kriegserklärung"" an Russland ist es stiller geworden um Baerbock. Sie selbst und ihre Fans, die Medien schweigen sich aus.  Aber auch sie wird sich vor einem Tribunal für ihre Ukrainepolitik verantworten müssen. https://t.co/pxTez2zDQM",1,0,1
"Es widert mich so an, wie #Gruene das #Ukraine-Thema als Bühne für ihre eigene Wohlanständigkeit benutzen: #Baerbock geriert sich als die heilige Johanna der Schlachthöfe u fühlt noch gut dabei! Wirklich, es ekelt mich!",1,0,0
"#Baerbock ANGEKLAGT!?!?!? Kann #GrueneSekte #Baerbock vor dem Internationalen Strafgerichtshof ANGEKLAGT WERDEN??
 https://t.co/957CXeMcYL",1,0,1
"#Baerbock würde sagen, #Kimmich ist 100.000 Kilometer weit weg von einer Stammplatz-Garantie.",1,0,1
"nur krass auf oberflächliche inszenierung setzende politiker haben politikwissenschaft studiert (giffey, lindner, baerbock) und werden nie gefeuert, parallel dazu werden juristen die sich inhaltlich auskennen wegen videos in schlechter quali gefeuert (lambrecht) macht denkend",1,0,1
NachDenkSeiten: »Karneval für Kriegstreiber: Die Auftritte von Baerbock und Strack-Zimmermann – zwei der momentan radikalsten Politikerinnen – bei der Aachener Karnevalssitzung sind zynisch. Die Verleihung des Ordens „wider den tierischen Ernst“ an die… https://t.co/WGf7xvFCjV «,1,0,1
"Seine Aussage gilt aber nur solange, bis die ""kriegsgeile Flintenuschi"" oder der ""Obermaker"" Joe aus den USA anruft! Vielleicht nimmt sich aber zwischenzeitlich auch die ""Oberdumpfbacke"" Baerbock der Verhandlungen an? 🤢",1,0,1
"#muetzenich &amp; @ABaerbock waren nie Freunde: Seit ihrem Kriegssager ist das Tischtuch aber gerissen! 
So viel Unprofessionalität heißt: #BaerbockRuecktritt 
SPD-Fraktionschef kritisiert Grüne-Außenministerin Baerbock: „Nutzt nur der Propaganda in Moskau“ https://t.co/2YCf1ZzjGy",1,0,1
"Ohh mein Gott, gepfanzerte Paarzeuge und nun das !Muss das sein mit Nazis in der ""Okaine "" Fr. Baerbock,so nannten Sie doch die Ukraine , wo ist denn Ihr  Arzt die Ärztin so unterwegs :von Johnson&amp;Johnson geschmiert worden? Bitte treten Sie zurück Sie waren auch mal einsichtig !",1,0,1
"Das die @BILD Zeitung von Frau #Baerbock Aussage wenige Tage später nichts mehr wissen will zeigt, das die Bildzeitung das Liedchen vom dem System trällert was ihn füttert.",1,0,1
"Die Außenministerin Frau #Baerbock twittert nun auch in englischer Sprache. Der Übersetzer könnte ihre muttersprachlichen Defizite kompensieren!

#Gruenen #Gruene",1,0,1
Gefährliche Eskalation: „BAERBOCK ist eine tickende ZEITB….“ https://t.co/rGdOcIqtHm via @YouTube,1,0,1
"Deutschland - Eine Kriegstreiberin wird mit einem Ritterorden ausgezeichnet...... Wie geschmacklos:  

Außenministerin Baerbock wird neue Ritterin des Aachener Ordens

07:07 05.02.2023 (aktualisiert: 07:18 05.02.2023)© AP PhotoDie… https://t.co/MenLM4HAit https://t.co/L8YNPuokr9",1,0,1
"#Baerbock von dir viel keiner eine Hilfe!!!
Halt einfach deine verlogene Fresse!
Hetzt stetig gegen Türkiye und will jetzt helfen!
Wir lachen dich aus!
Wir haben unsere Bruderstaaten und unsere Turkstaaten, deren Anteilnahme nehmen wir an!
#Erdbeben #Grüne #aussenministerin",1,0,1
"Annalena #Baerbock: Sie wollte sich als #Leopard verkleiden, aber hatte Sorge vor dem #Kanzler

Sind das schon die Folgen von #Longcovid? https://t.co/WwObjKRQbc",1,0,1
"wir wachen täglich mit schrecken auf, denken wir an baerbock, die krawallerin. anstatt den schaden, den sie unserem land beschert zu überdenken, mischt sie sich überall ein. ERDBEBEN sind naturerreignisse, BIDENS krieg, den deutschland fördert NICHT.",1,0,1
"Ist der völkerrechtswidrige russische Angriffskrieg eine Verschwörungstheorie?

Die EU-Kommission definiert eindeutig Aussagen von #Baerbock, #StrackZimmermann und Co:

""Sie unterteilen die Welt in Gut und Böse.""

Auch der Rest passt erschreckend:
https://t.co/4UTICxzib8",1,0,1
"Volksverdummung
Frieden: ""Krieg gegen 🇷🇺"" Europarat, 26. Jan 23
Sicherheit: WSJ 27. Jan 23 ""Baerbock is a global security issue!""
Demokratie: ""Mir sind die Wähler egal!"" Prag, 31. Aug. 22
Menschenrechte: Mitglied ""WEF Young global leaders"" https://t.co/oUNnNWEouG",1,1,1
Und sie hat doch einen Impfschaden davon getragen  Panzer müssen rollen .😱Und das als Österreicherin. 🤔 aber friedlich muss es geklärt werden und das sind die menschen die grüne ( Baerbock) wählen 🤬🤬🤮🤮🤮 https://t.co/cc0Bvbg2BO,1,1,1
Warum muss #Baerbock nach der Kriegserklärung gegen #Russland nicht zurücktreten?,1,0,1
"Rodger Koeppel, Nationalrat 🇨🇭:
„Das ist eine Politik des kollektiven Selbstbetrugs. Frau Baerbock sagt, dass wir uns im Krieg mit Russland befinden, aber gleichzeitig keine Konfliktpartei sind. Es handelt sich um eine Art politischer Schizophrenie, eine...
1/2",1,1,0
"Karnevalsorden für Annalena Baerbock https://t.co/em8rAAiO3u #
… den hat sich die feminine Außenministerin mit der „Kriegserklärung gegen Russland“ redlich verdient !",1,0,1
"Ach gottchen 🤣 auf ein Konzert in dem Kriegsgebiet?
Toller / spaßiger Krieg? 
Wofür werden die Panzer nochmal gebraucht?
Bin gespannt,wann es dem dümmsten auffällt,hat bei Corona ja auch lange gedauert!
@Bundeskanzler
@NancyFaeser @c_lindner @ABaerbock @GoeringEckardt @nurnelo",1,0,1
In ihrer #Ukraine sterben Menschen! Scheiss drauf! 😂🤣@fdpbt @spdbt @cducsubt Was macht @ABaerbock ? Natürlich mit 😂🤣 Dumm wie es ist😂🤣,1,1,1
Sofort abtreten!Ohne Konsequenzen weiter im Amt?Das zeigt mit was für eine Regierung wir es zu tun haben!Krieg mit Russland verkünden uns in Gefahr bringen und dafür noch belohnt?! Baerbock Rücktritt! Frieden und DIPLOMATIE!,1,0,1
"#Fluechtlinge #FaeserRuecktritt #Faeser will auf einmal einen #Fluechtlingsgipfel. Wenn das nicht der Gipfel ist, was dann? #Baerbock hat die ganze Welt eingeladen, sich in unserem sozialen Netz zu entspannen. Die Sache ist gelaufen! https://t.co/h9rw2S1AKi",1,0,1
"Wenn #Scholz offen um Vertrauen in seine #Ukraine -Politik bittet, sollte man mE auf das Schlimmste gefaßt sein!

Sind #Kriegstreiber #BAERBOCK &amp; co diesmal zu weit gegangen? Haben sie #Stalingrad vergessen? Lösen erneute 🇩🇪 Panzer gegen #Rußland nun den 3. #Weltkrieg aus? https://t.co/1H27dez5np",1,0,1
"Es gebe eine bedenkliche Doppelbelastung von #Innenministerin #Faeser wenn sie Spitzenkandidatin in #Hessen werde. Dabei leisten in Ministerien Staatssekretäre die Arbeit. #Qualifikationen sind für Ministerämter ohnehin unnötig, wie z.B. die Grünen #Baerbock  und #Habeck zeigen.",1,0,1
"https://t.co/2WCfZReKiQ
Baerbock greift China an! 🙈

Ignaz Bearth Schweiz",1,0,1
Eine der Hochkriminellsten in der deutschen Ampel ist @ABaerbock https://t.co/uP9tH4AQlc,1,0,1
"Wer, wie Baerbock, glaubt, dass die Laender auf der Erde 100000 km auseinander liegen, hofft offenbar, einen ""begrenzten Atomkrieg"" zu ueberleben.",1,0,1
""" Außenminister Pistorius""? Weiß Annalwna Baerbock schon, dass ihr der Job weggenommen wurde? @morgenmagazin",1,0,1
baerbock habeck faeser merz scholz lindner lauterbach Regierung Berlin Berlinwahl #Berlinwahlen2023 #Staatfunk #gezabschaffen #Kriegstreiber Doppelmoral Heuchler,1,0,1
"Ja, #Baerbock führt Krieg. Aber, wie es scheint, nicht gegen #Russland, sondern im Ergebnis gegen #Europa, gegen #Deutschland.",1,0,0
"Die ""demokratische"" Ukraine mit ihrem ""demokratischen"" Fööhrer: @NancyFaeser @GoeringEckardt @Bundeskanzler @ABaerbock https://t.co/gyh2mLPijf",1,0,1
"Stellt Euch vor, es ist #Berlinwahl 
und keiner wählt die grünen Doppelmoralisten, Bevormunder, Klimahysteriker, Auto- und Fleischverbieter, Kinderindoktrinierer, Heuchler, Selbstbediener. Berlinwahl #Berlin Berlin #Berlinwahl2023 baerbock habeck scholz merz lauterbach faeser ...",1,0,1
"Stellt Euch vor, es ist #Berlinwahl 
und keiner wählt die grünen Doppelmoralisten, Bevormunder, Klimahysteriker, Auto- und Fleischverbieter, Kinderindoktrinierer, Heuchler, Selbstbediener. Berlinwahl #Berlin Berlin #Berlinwahl2023 baerbock habeck scholz merz lauterbach faeser ..",1,0,1
"Stellt Euch vor, es ist #Berlinwahl 
und keiner wählt die grünen Doppelmoralisten, Bevormunder, Klimahysteriker, Auto- und Fleischverbieter, Kinderindoktrinierer, Heuchler, Selbstbediener. Berlinwahl #Berlin Berlin #Berlinwahl2023 baerbock habeck scholz merz lauterbach faeser .",1,0,1
"Stellt Euch vor, es ist #Berlinwahl 
und keiner wählt die grünen Doppelmoralisten, Bevormunder, Klimahysteriker, Auto- und Fleischverbieter, Kinderindoktrinierer, Heuchler, Selbstbediener. Berlinwahl #Berlin Berlin #Berlinwahl2023 baerbock habeck scholz merz lauterbach faeser",1,0,1
"Was hat D da angerichtet, indem solche Leute wie Habeck, Baerbock, Kretschmann usw wichtige Ministerposten bundes- u landesweit erhalten haben? Die alle wollen D brennen sehen 🥵🥶",1,0,1
Offizielle Dienstmütze für #Außenfeministerin #Baerbock vorgestellt... https://t.co/vrPwHgiCPB,1,0,1
"Ich nenne das: „In Liebe vereint“
@ABaerbock = @Die_Gruenen
@MAStrackZi = @fdp
@larsklingbeil = @spdde @spdbt
Für mich ist das die Einheitspartei Deutschland = EPD 
Gesehen auf dem Facebook-Account von Strack-Zimmermann. 
Veranstaltung: Orden wider den tierischen Ernst, Aachen 🇩🇪 https://t.co/JGrcYFnp1Q",1,0,0
"Zumal die 5. Kolonne schon mit FAZ, Springer und dem Rest des rechten, deutschen Medienrands besetzt ist. Kaum eine russische Aktion hat so gut geklappt wie das Verhindern der Kanzlerschaft von #Baerbock.",1,0,1
"Waffenlieferungen in Kriegsgebiete, Zensur und 3 Jahre massiver Entzug von Bürgerrechten, das meinen CDU und Grüne, wenn sie sich gegenseitig für den Einsatz für ""Frieden, Freiheit und Demokratie"" feiern. Das ist keine Satire, die meinen das ernst. @ABaerbock @HendrikWuest",1,0,1
"Einige Deutsche haben wirklich nichts aus der Geschichte gelernt.

Allen voran die bekennende Reichsführerin Baerbock",1,0,1
https://t.co/FgyTu8f88T komisch 90 Prozent der Deutschen können über Baerbock nicht lachen.,1,0,1
"Tucker Carlson über Baerbock: „Sie ist ein Trottel“
New York. Die „Kriegserklärung“ von Bundesaußenministerin Baerbock (Grüne) an die Adresse Rußlands sorgte weltweit für Aufsehen und Bestürzung. 
https://t.co/tof5RYBUih",1,0,1
"#Baerbock wie immer peinlich bis an die Schmerzgrenze, kein einziger lacht über ihre Witze, aber wenigstens befindet sie sich im Käfig",1,0,1
"Scheiß egal. Von der Leyen und Baerbock sorgen schon irgendwie dafür, dass EU und Deutschland alles bezahlen und liefern.",1,0,0
"#Krieg Nur - um @ABaerbock mal zu zeigen, wie Außernministerin geht... 😎 https://t.co/Ki0k7xAFRC",1,0,1
"Schon lange nichts mehr von #Baerbock gehört. Waren die #Aachener Karnevalisten so klug, den Schlüssel vom #Narrenkäfig wegzuschmeissen?",1,0,1
"Wieder mal ein Tweet völlig neben der Realität.@Die_Gruenen übertreiben es nach „Kriegserklärung“ v @ABaerbock wirklich mit ihrem Wunschdenken.“Ich mal mir die Welt,wie sie mir gefällt“. Aus dem „Sondertribunal“ von Baerbock wird wohl nichts werden.@spdbt.@CDU.@dieLinke",1,0,1
"Annalena Baerbock, z.Zt.  Außenminister-Darstellerin und die Ost-Kokaine! Was ist los mit der Frau? Hört Euch das Gestammel an! Sie ist eine Schande für Deutschland, nicht nur wegen ihrer ""Kriegserklärung"". https://t.co/bz71HhBWwl",1,1,1
Eilmeldung: Baerbock vor Gericht angezeigt! https://t.co/4hAZVYYPXP via @YouTube,1,0,1
